time, lat [deg], lng [deg], alt [m]
2015-06-13 08:30:28,39.599167,-77.692667,162.000000
2015-06-13 08:31:00,39.599833,-77.681500,169.000000
2015-06-13 08:31:31,39.600333,-77.669667,165.000000
2015-06-13 08:32:02,39.596833,-77.658833,189.000000
2015-06-13 08:33:11,39.584167,-77.636500,171.000000
2015-06-13 08:33:43,39.576333,-77.627000,175.000000
2015-06-13 08:34:14,39.568667,-77.620833,205.000000
2015-06-13 08:34:46,39.560667,-77.615500,254.000000
2015-06-13 08:35:48,39.543000,-77.607167,347.000000
2015-06-13 10:02:02,39.504833,-77.656833,175.000000
2015-06-13 10:12:07,39.480667,-77.750167,143.000000
2015-06-13 10:12:38,39.480333,-77.747833,155.000000
2015-06-13 10:13:10,39.475167,-77.746333,153.000000
