time, lat [deg], lng [deg], alt [m]
2015-06-13 09:19:56,39.506749,-77.628694,21328.684800
2015-06-13 09:20:06,39.555168,-77.590377,21624.645600
2015-06-13 09:21:11,39.503951,-77.632034,21624.645600
2015-06-13 09:21:52,39.500218,-77.637389,21941.637600
2015-06-13 09:23:06,39.497052,-77.645033,22269.602400
2015-06-13 09:24:20,39.493718,-77.651985,22609.454400
2015-06-13 09:25:34,39.490489,-77.660921,22947.477600
2015-06-13 09:26:48,39.486903,-77.668681,23275.442400
2015-06-13 09:28:02,39.483054,-77.677701,23612.551200
2015-06-13 09:28:38,39.483054,-77.677701,23612.551200
2015-06-13 09:29:16,39.480608,-77.687036,23963.680800
2015-06-13 09:30:30,39.479631,-77.696424,24287.683200
2015-06-13 09:31:39,39.478040,-77.705486,24574.500000
2015-06-13 09:32:53,39.476938,-77.714863,24905.512800
2015-06-13 09:33:28,39.476938,-77.714863,24905.512800
2015-06-13 09:34:07,39.477185,-77.726110,25247.498400
2015-06-13 09:35:21,39.477200,-77.736295,25575.463200
2015-06-13 09:36:35,39.477662,-77.744696,25915.620000
2015-06-13 09:37:49,39.476549,-77.753359,26285.647200
2015-06-13 09:38:33,39.477200,-77.736295,25575.463200
2015-06-13 09:39:03,39.477552,-77.763366,26635.557600
2015-06-13 09:41:31,39.474712,-77.780965,27312.518400
2015-06-13 09:42:45,39.471703,-77.790552,27130.552800
2015-06-13 09:43:43,39.471703,-77.790552,27130.552800
2015-06-13 09:43:59,39.471677,-77.799468,23644.555200
2015-06-13 09:43:59,39.469320,-77.806398,20938.540800
2015-06-13 09:46:27,39.467072,-77.810525,18740.628000
2015-06-13 09:47:41,39.461444,-77.811722,16883.786400
2015-06-13 09:48:55,39.457364,-77.806451,15293.644800
2015-06-13 09:49:48,39.457364,-77.806451,15293.644800
2015-06-13 09:50:09,39.453768,-77.800539,13863.828000
2015-06-13 09:51:23,39.449862,-77.793367,12505.639200
2015-06-13 09:52:37,39.450644,-77.784021,11315.700000
2015-06-13 09:53:52,39.448544,-77.774927,10221.772800
2015-06-13 09:53:52,39.450644,-77.784021,11315.700000
2015-06-13 09:55:05,39.446475,-77.768732,9159.849600
2015-06-13 09:56:19,39.443330,-77.761224,8120.786400
2015-06-13 09:56:52,39.443330,-77.761224,8120.786400
2015-06-13 09:57:33,39.441393,-77.750702,7090.867200
2015-06-13 09:58:29,39.441393,-77.750702,7090.867200
2015-06-13 09:58:47,39.437733,-77.739393,6110.630400
2015-06-13 09:59:50,39.443330,-77.761224,8120.786400
2015-06-13 10:00:01,39.435208,-77.728378,5200.802400
2015-06-13 10:01:15,39.434615,-77.718150,4281.830400
2015-06-13 10:02:29,39.434877,-77.708878,3455.822400
2015-06-13 10:03:07,39.434877,-77.708878,3455.822400
2015-06-13 10:03:43,39.432110,-77.698125,2690.774400
2015-06-13 10:04:57,39.425768,-77.687750,2014.728000
2015-06-13 10:06:11,39.416989,-77.680736,1395.679200
2015-06-13 10:07:25,39.411928,-77.672472,782.726400
2015-06-13 10:09:11,39.448544,-77.774927,10221.772800
2015-06-13 11:02:32,39.590886,-77.663557,12221.565600
2015-06-13 11:04:20,39.540829,-77.582428,17406.518400
2015-06-13 11:04:21,39.532975,-77.582869,17794.528800
2015-06-13 13:09:28,39.417609,-77.446570,107.899200
2015-06-13 13:14:24,39.416664,-77.442117,127.711200
2015-06-13 13:16:52,39.416585,-77.442138,96.926400
2015-06-13 13:19:20,39.416758,-77.442222,130.759200
2015-06-13 13:37:34,39.218357,-77.278453,170.992800
2015-06-13 13:38:52,39.198653,-77.264288,165.811200
2015-06-13 13:43:57,39.125016,-77.200968,141.732000
